date,window_size,up_to_days,alpha,lambda_val,num_simulations,horizon_end_date,num_active_positions,num_active_stock_positions,num_active_option_positions,position_tickers,historical_1-day-scaled_var,historical_1-day-scaled_es,historical_n-day_var,historical_n-day_es,monte_carlo_var,monte_carlo_es,parametric_var,parametric_es,realized_end_date,realized_pnl
2008-02-06,252,10,0.95,0.99,10000,2008-02-16,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",233.06083445552943,291.4056310992609,241.70115326071058,262.78265551197825,178.6785091415641,216.9405491044546,190.63914785530235,233.10362719795629,2008-02-15,25.099859237670856
2008-02-07,252,10,0.95,0.99,10000,2008-02-17,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",232.7469619695239,291.40563109926086,246.49245388734712,270.71911011656664,178.46335526952882,218.1080795491663,189.7572894864009,231.71559952086642,2008-02-15,39.2715167999267
2008-02-08,252,10,0.95,0.99,10000,2008-02-18,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",232.42991905436682,291.40563109926086,246.0853715208882,270.7191101165666,180.26865340982013,218.07222276314656,189.89326445874886,232.9151071228954,2008-02-15,2.0880889892576615
2008-02-11,252,10,0.95,0.99,10000,2008-02-21,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",232.10967368552127,291.4056310992609,245.7215500596478,266.09346113406144,177.3176610501361,215.28727230772304,189.33023750575077,232.3173662549953,2008-02-21,-37.35573768615727
2008-02-12,252,10,0.95,0.99,10000,2008-02-22,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",231.78619351497022,291.405631099261,245.49992276755268,266.0934611340614,178.50941848834893,216.20799632284738,188.00369618782412,230.4147620264785,2008-02-22,-43.60191822051996
2008-02-13,252,10,0.95,0.99,10000,2008-02-23,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",231.45944586794897,291.405631099261,245.27605681594144,266.0934611340614,178.71809539047658,215.62842584134597,189.23092960143865,233.15766875558336,2008-02-22,-91.68859958648682
2008-02-14,252,10,0.95,0.99,10000,2008-02-24,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",231.12939773964465,291.4056310992609,245.04992959209173,266.0934611340614,177.0314485067899,216.21965253101826,188.7176775807908,231.95666917553015,2008-02-22,-67.65827178955067
2008-02-15,252,10,0.95,0.99,10000,2008-02-25,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",230.79601579186252,291.40563109926086,244.82151825486977,266.0934611340614,174.5094224421234,212.63041501243535,187.42964106708888,230.1054466444858,2008-02-25,-63.69435787200918
2008-02-19,252,10,0.95,0.99,10000,2008-02-29,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",230.45926634965835,291.405631099261,244.59079973242336,266.0934611340614,175.7627548069067,212.85721308520195,186.98884620786077,228.8986814080145,2008-02-29,-54.443325996398926
2008-02-20,252,10,0.95,0.99,10000,2008-03-01,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",230.11911539793692,291.405631099261,244.35775071985123,266.0934611340614,177.24956341595626,213.33413081888366,186.33021922778033,228.2125903149678,2008-02-29,-61.18916988372797
2008-02-21,252,10,0.95,0.99,10000,2008-03-02,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",229.77552857801638,291.40563109926086,244.12234767684907,266.0934611340614,176.79859933356684,212.26965417164558,185.358942032794,226.66495850681912,2008-02-29,-45.4775762557983
2008-02-22,252,10,0.95,0.99,10000,2008-03-03,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",229.42847118415716,291.4056310992609,243.88456682533175,266.0934611340614,176.20790647472816,211.14036487321107,184.32182283650846,225.04626734426697,2008-03-03,-55.78429222106939
2008-02-25,252,10,0.95,0.99,10000,2008-03-06,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",229.07790816005698,291.40563109926086,243.64438414703142,266.09346113406144,171.10343176286403,208.52467792314476,183.28693760097343,223.5933433553405,2008-03-06,-46.1436510086059
2008-02-26,252,10,0.95,0.99,10000,2008-03-07,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",228.72380409530933,291.405631099261,243.40177538107147,266.09346113406144,166.00455874671914,203.75707350156603,180.8402894120336,220.82020825661886,2008-03-07,-31.98621749877934
2008-02-27,252,10,0.95,0.99,10000,2008-03-08,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",228.36612322182683,291.4056310992609,243.156716021516,266.0934611340614,171.3083530706017,205.7340456140813,180.53815220349367,220.77245658796588,2008-03-07,-45.549650192260785
2008-02-28,252,10,0.95,0.99,10000,2008-03-09,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",228.00482941022835,291.4056310992609,242.90918131489428,266.0934611340614,171.70806833188752,207.64629443640044,180.41372201065357,220.91671631796945,2008-03-07,-56.408624649047894
2008-02-29,252,10,0.95,0.99,10000,2008-03-10,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",227.63988616618946,291.40563109926086,242.65914625770066,266.0934611340614,171.2210092139367,209.47700389468775,180.84540481598782,220.49070181640488,2008-03-10,-28.308982849121094
2008-03-03,252,10,0.95,0.99,10000,2008-03-13,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",227.2712566267563,291.405631099261,242.4065855938687,266.09346113406144,171.48498104590757,205.95542709201965,180.24053614473226,219.14504090627344,2008-03-13,66.70299530029291
2008-03-04,252,10,0.95,0.99,10000,2008-03-14,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",227.00186694842594,281.2037632192082,242.15147381222025,266.0934611340614,166.42728268329512,200.2284217811852,179.78401060913185,219.1082728734764,2008-03-14,14.274249076843272
2008-03-05,252,10,0.95,0.99,10000,2008-03-15,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",226.7345808354103,281.20376321920827,241.8937851438885,266.0934611340614,167.03408770805038,202.46586225424454,178.84573110721004,218.53474697865028,2008-03-14,-6.675195693969771
2008-03-06,252,10,0.95,0.99,10000,2008-03-16,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",226.46459486266716,281.2037632192082,241.633493559715,266.0934611340614,169.74722592337878,203.4605512823462,179.21022764054993,218.08883620929927,2008-03-14,34.90914821624746
2008-03-07,252,10,0.95,0.99,10000,2008-03-17,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",226.19188175888624,281.20376321920827,241.3749200085507,261.95739090898905,168.35674915595632,203.3783491644531,178.3934447096654,217.50863184821065,2008-03-17,18.825559616088857
2008-03-10,252,10,0.95,0.99,10000,2008-03-20,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",225.91641397728938,281.2037632192082,241.2865844712678,261.95739090898905,165.92492699059682,201.78416000088515,177.22041398848398,215.7552049960155,2008-03-20,96.1042976379395
2008-03-11,252,10,0.95,0.99,10000,2008-03-21,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",225.63816369284808,281.2037632192082,241.1973566558305,261.95739090898905,172.20877009319102,208.278573339089,182.97113786576986,225.22071055581355,2008-03-20,9.464268684387303
2008-03-12,252,10,0.95,0.99,10000,2008-03-22,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",225.35710279947304,281.2037632192082,241.10722754932817,261.95739090898905,175.48376381724876,209.70488797174542,183.1017912322854,224.64116617437344,2008-03-20,36.50555610656747
2008-03-13,252,10,0.95,0.99,10000,2008-03-23,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",225.07320290717502,281.20376321920827,241.0161880478107,261.95739090898905,170.4991702781402,206.37660983878314,182.25828265357978,223.82910311479682,2008-03-20,29.03394222259531
2008-03-14,252,10,0.95,0.99,10000,2008-03-24,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",224.78643533919717,281.20376321920827,240.9242289553688,261.957390908989,172.18761085450586,208.5749541396209,182.30380526204672,223.15076360025972,2008-03-24,99.01709556579594
2008-03-17,252,10,0.95,0.99,10000,2008-03-27,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",224.3135506469737,275.9533451530864,240.83134098320525,261.95739090898905,170.97084487203318,207.1829292205218,181.1454694148169,221.72811873265312,2008-03-27,49.56008911132823
2008-03-18,252,10,0.95,0.99,10000,2008-03-28,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",223.34774867240372,275.9533451530864,240.7375147486966,261.95739090898905,177.10305718294865,216.61382396561817,184.90988776417885,228.3201004342847,2008-03-28,-24.490852355957085
2008-03-19,252,10,0.95,0.99,10000,2008-03-29,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",222.37219112233296,275.95334515308633,240.64274077444546,261.95739090898905,177.42942835524173,215.05727980459346,185.91920985179496,228.4127955877251,2008-03-28,19.00372505187983
2008-03-20,252,10,0.95,0.99,10000,2008-03-30,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",221.3867794555948,275.95334515308633,240.5470094873231,261.95739090898894,175.7186846836314,216.1421367645979,185.75686501118338,229.09774523517885,2008-03-28,-13.044714927673436
2008-03-24,252,10,0.95,0.99,10000,2008-04-03,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",220.39141413565733,275.9533451530864,240.45031121750253,261.95739090898905,177.78739440417456,219.0835204128346,186.51303600098987,231.0507351240824,2008-04-03,26.040363311767578
2008-03-25,252,10,0.95,0.99,10000,2008-04-04,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",219.38599462056894,275.95334515308633,240.35263619748176,261.95739090898905,172.0245226405037,214.15974215059256,185.7155212255375,229.9617357261747,2008-04-04,52.09688186645495
2008-03-26,252,10,0.95,0.99,10000,2008-04-05,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",218.37041935280286,275.9533451530864,240.25397456109712,261.95739090898905,174.07576910877629,212.62248708460763,185.1271308226294,229.22590747939833,2008-04-04,55.17985343933088
2008-03-27,252,10,0.95,0.99,10000,2008-04-06,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",217.34458574899878,275.95334515308645,240.1543163425268,261.95739090898905,177.98814820997302,216.94445236423536,185.53123217231416,228.68054547520728,2008-04-04,98.4105300903318
2008-03-28,252,10,0.95,0.99,10000,2008-04-07,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",216.30839018960071,275.9533451530864,240.05365147528403,261.95739090898905,171.27893783880393,208.75352166826048,184.73693657732952,227.71828528197557,2008-04-07,112.32128143310541
2008-03-31,252,10,0.95,0.99,10000,2008-04-10,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",215.26172800839055,275.9533451530864,239.95196979120044,261.9573909089891,173.63902328917922,210.97991621868226,183.87110289387115,227.18706378320633,2008-04-10,80.62389373779291
2008-04-01,252,10,0.95,0.99,10000,2008-04-11,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",214.20449348191565,275.95334515308633,239.85341357537706,258.67812122884334,178.31780605978375,218.92251353066877,187.55138186497348,233.84953528186185,2008-04-11,-57.117109298706055
2008-04-02,252,10,0.95,0.99,10000,2008-04-12,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",213.13657981880968,275.9533451530864,239.84062866725944,258.67812122884334,177.8393579485368,217.0070391820903,187.15896733391787,232.8223265280412,2008-04-11,-38.789300918578924
2008-04-03,252,10,0.95,0.99,10000,2008-04-13,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",212.05787914900563,275.95334515308633,239.8277146186558,258.67812122884334,174.240976048932,213.58172245040436,186.50813445792173,232.00696206732184,2008-04-11,-37.511329650878906
2008-04-04,252,10,0.95,0.99,10000,2008-04-14,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",210.96828251283995,275.9533451530864,239.81467012511675,258.6781212288434,175.09078544258713,215.11872781562786,185.99109258690206,231.93095223332858,2008-04-14,-69.84520912170393
2008-04-07,252,10,0.95,0.99,10000,2008-04-17,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",210.3612017105252,267.46706072866033,239.80149386901672,258.67812122884334,172.19538985488524,211.5724799514944,185.178054002948,231.29790004653577,2008-04-17,-22.353277206420774
2008-04-08,252,10,0.95,0.99,10000,2008-04-18,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",210.28494413467584,267.46706072866033,239.78818451942072,258.67812122884334,175.89775470695557,215.14608587059777,185.1469410643639,230.45179310143246,2008-04-18,122.76530265808128
2008-04-09,252,10,0.95,0.99,10000,2008-04-19,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",210.20791628028255,267.46706072866033,239.77474073195003,258.67812122884334,173.603515302905,214.45373458339145,183.84053166828934,228.81819964467604,2008-04-18,124.62899208068853
2008-04-10,252,10,0.95,0.99,10000,2008-04-20,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",210.13011036675394,267.46706072866033,239.76116114864627,258.67812122884334,174.06333178802325,213.76850045424888,183.29088096270445,228.68630452552995,2008-04-18,103.76966476440435
2008-04-11,252,10,0.95,0.99,10000,2008-04-21,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",210.05151853490688,267.46706072866033,239.7474443978344,258.67812122884334,177.3217232639304,215.63951685599355,185.6229168247946,229.99806554475248,2008-04-21,199.64245796203613
2008-04-14,252,10,0.95,0.99,10000,2008-04-24,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",209.97213284617246,267.46706072866033,239.73358909398405,258.6781212288434,171.3780540136841,211.03601850795025,184.95468033616507,228.90612588397502,2008-04-24,265.732479095459
2008-04-15,252,10,0.95,0.99,10000,2008-04-25,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",209.89194528179428,267.46706072866033,239.71959383756956,258.67812122884334,171.20732017972765,213.04326771175397,183.85351822634067,227.70536001355927,2008-04-25,193.0929183959961
2008-04-16,252,10,0.95,0.99,10000,2008-04-26,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",209.81094774201833,267.4670607286604,239.70545721492863,258.67812122884334,175.78783032510376,215.5284499867233,184.44926986354162,229.7641846434706,2008-04-25,145.9199619293213
2008-04-17,252,10,0.95,0.99,10000,2008-04-27,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",209.72913204527498,267.46706072866033,239.69117779811964,258.67812122884334,173.79317608635685,212.22446232764634,183.33966581234796,228.6236524364628,2008-04-25,137.94615745544434
2008-04-18,252,10,0.95,0.99,10000,2008-04-28,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",209.64648992735238,267.4670607286604,239.6767541447772,258.67812122884334,179.67283816754016,223.26951679290917,192.92144724811962,243.675077999552,2008-04-28,6.757812499999947
2008-04-21,252,10,0.95,0.99,10000,2008-05-01,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",208.97276244561914,262.07836557478095,239.53334719117916,256.26506946532413,175.50834940185794,219.39438843733373,192.45222577790537,244.12850510033235,2008-05-01,40.020875930786076
2008-04-22,252,10,0.95,0.99,10000,2008-05-02,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",208.09434669393977,262.07836557478095,239.27720224454177,256.26506946532413,179.87765109380933,225.38906921404987,192.03978218929524,243.02600091067896,2008-05-02,45.45311927795416
2008-04-23,252,10,0.95,0.99,10000,2008-05-03,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",207.20705805587986,262.07836557478095,239.01846997521108,256.26506946532413,181.81458127170052,227.92107692763804,191.42197817412293,243.47275146858433,2008-05-02,0.6422233581542969
2008-04-24,252,10,0.95,0.99,10000,2008-05-04,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",206.3108069063243,262.07836557478095,238.75712424861442,256.2650694653241,180.07296160368412,228.7400487952644,190.83281207413665,243.51246094544078,2008-05-02,-27.48378753662104
2008-04-25,252,10,0.95,0.99,10000,2008-05-05,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",212.8829031741035,262.03022389531174,238.49313866619354,256.26506946532413,182.5210039612464,225.9096294698527,195.39706608356704,247.21331324647366,2008-05-05,55.870113372802734
2008-04-28,252,10,0.95,0.99,10000,2008-05-08,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",212.57608991802604,262.03022389531174,238.2264865627381,256.26506946532413,182.91813297281618,227.5110175693233,195.09383619966235,246.44947588252683,2008-05-08,71.46645545959473
2008-04-29,252,10,0.95,0.99,10000,2008-05-09,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",212.26617753814983,262.03022389531174,237.95714100369221,256.26506946532413,186.5416093463744,233.8141909858455,194.41674193457516,245.6401974591642,2008-05-09,63.0665397644043
2008-04-30,252,10,0.95,0.99,10000,2008-05-10,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",211.95313473019402,262.03022389531174,237.67752575463967,254.97039553767695,180.02158734467736,225.31582595802828,193.65298471353438,244.76956719018233,2008-05-09,58.89140129089378
2008-05-01,252,10,0.95,0.99,10000,2008-05-11,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",211.63692987367304,262.03022389531174,237.37869156374882,254.97039553767698,186.6338300575738,234.25047409030182,194.93100794268116,248.16919136393244,2008-05-09,-4.8247909545897905
2008-05-02,252,10,0.95,0.99,10000,2008-05-12,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",211.31753102870238,262.03022389531174,237.07683884567726,254.97039553767695,181.96995452498993,230.66898899959784,194.1246360854868,246.82722665858577,2008-05-12,51.28103256225575
2008-05-05,252,10,0.95,0.99,10000,2008-05-15,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",210.99490593277238,262.03022389531174,236.77193711025146,254.97039553767698,180.257417679273,228.5887176763994,193.45008507891347,246.44887187906482,2008-05-15,57.84788131713867
2008-05-06,252,10,0.95,0.99,10000,2008-05-16,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",210.66902199748955,262.03022389531174,236.46395555931628,254.97039553767698,186.2015570795144,232.65283842262986,192.40701423744554,245.68808088761503,2008-05-16,12.570428848266548
2008-05-07,252,10,0.95,0.99,10000,2008-05-17,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",210.3810393126737,256.6886228500362,236.1528630836242,254.97039553767698,182.5246264376142,227.5010080297892,193.12011658362866,245.45708752069152,2008-05-16,47.83951759338379
2008-05-08,252,10,0.95,0.99,10000,2008-05-18,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",210.28591123641954,256.6886228500362,235.8386282596928,254.97039553767698,180.5597605299538,227.15726974328146,192.05310737177186,244.51002595628674,2008-05-16,35.298824310302734
2008-05-09,252,10,0.95,0.99,10000,2008-05-19,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",210.18982227050617,256.6886228500362,235.52216099627447,253.6833794080593,180.11676852060475,224.5585693543383,191.3958389309758,243.33303174816876,2008-05-19,10.073823928833008
2008-05-12,252,10,0.95,0.99,10000,2008-05-22,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",210.09276270897755,256.6886228500362,235.20364588947717,253.6833794080593,177.64677693752344,222.8259949052566,191.12823975912247,244.28571911887755,2008-05-22,-110.52182197570795
2008-05-13,252,10,0.95,0.99,10000,2008-05-23,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",209.99472274783756,256.6886228500362,234.8819134583688,253.68337940805932,181.99991169213715,229.61416576120195,190.1578305860072,243.09379519096495,2008-05-23,-117.26203918457037
2008-05-14,252,10,0.95,0.99,10000,2008-05-24,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",209.89569248405974,256.6886228500362,234.55693120472398,253.68337940805935,182.62471708737988,226.9844125872674,189.6127671161849,241.94201658912482,2008-05-23,-106.59303665161133
2008-05-15,252,10,0.95,0.99,10000,2008-05-25,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",209.7956619145872,256.6886228500362,234.22866630205246,253.6833794080593,181.45865386748162,231.9862234612296,188.83959748274205,241.89405835505292,2008-05-23,-139.22924995422363
2008-05-16,252,10,0.95,0.99,10000,2008-05-26,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",209.69462093532206,256.6886228500362,233.89708559228325,253.68337940805935,184.3402037279545,228.38331751880153,188.93556140834312,241.27463134369347,2008-05-23,-115.6374740600586
2008-05-19,252,10,0.95,0.99,10000,2008-05-29,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",209.28056495911648,253.11781155753346,233.56215558241533,253.6833794080593,183.29525225626034,229.82901980511417,189.68224616618073,241.1471072653449,2008-05-29,-28.105440139770455
2008-05-20,252,10,0.95,0.99,10000,2008-05-30,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",208.20658488717837,253.1178115575335,233.22384244113462,253.68337940805927,179.4035203356094,222.26940197290796,189.493425183032,240.45913279971208,2008-05-30,-1.956424713134588
2008-05-21,252,10,0.95,0.99,10000,2008-05-31,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",208.44803770723786,253.11781155753346,232.88211199539654,253.6833794080593,180.67400378725662,224.33927508679952,192.17172623028006,241.9522357304887,2008-05-30,60.82765579223633
2008-05-22,252,10,0.95,0.99,10000,2008-06-01,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",207.9326669687203,253.11781155753343,232.53692972697422,253.68337940805932,180.49038052636527,223.57816061376198,190.870704822309,240.44895553230404,2008-05-30,56.70994758605957
2008-05-23,252,10,0.95,0.99,10000,2008-06-02,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",207.41209046516713,253.11781155753343,232.3617395939632,251.68372054108008,177.404958998616,222.0763578004715,190.3699664743255,239.64585466409687,2008-06-02,28.383064270019585
2008-05-27,252,10,0.95,0.99,10000,2008-06-06,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",206.88625561309328,253.11781155753343,232.2869700504515,251.68372054108008,175.99259620721318,225.7105480828816,190.4072409967421,240.87350219529074,2008-06-06,-32.061815261841
2008-05-28,252,10,0.95,0.99,10000,2008-06-07,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",206.3551092978672,253.1178115575335,232.2114452590255,251.68372054108008,178.57356881819328,223.31797094078516,189.91083127222535,240.1101928157051,2008-06-06,-29.894981384277575
2008-05-29,252,10,0.95,0.99,10000,2008-06-08,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",205.81859786834585,253.11781155753346,232.13515759091845,251.68372054108005,181.96774691143278,227.74801297099225,188.97748707858617,239.33859835524854,2008-06-06,-44.61112022399925
2008-05-30,252,10,0.95,0.99,10000,2008-06-09,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",205.2766671314556,253.1178115575335,232.0580993403053,251.6837205410801,178.35740258038754,222.79557876787368,187.87971796543675,238.24720060837004,2008-06-09,-64.17402267456055
2008-06-02,252,10,0.95,0.99,10000,2008-06-12,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",204.729262346718,253.11781155753343,231.98026272352428,251.68372054108008,177.4046338167214,221.49130444658942,188.6404083516729,238.1381779811572,2008-06-12,-39.03410911560064
2008-06-03,252,10,0.95,0.99,10000,2008-06-13,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",204.1763282207204,253.11781155753346,231.90163987829098,251.68372054108005,177.53470902441632,219.86696679279703,188.7060023513638,237.49486238771192,2008-06-13,27.61052131652832
2008-06-04,252,10,0.95,0.99,10000,2008-06-14,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",203.6178089015309,253.1178115575335,231.82222286290377,251.68372054108016,176.47699721568316,221.19467341438383,187.6621286293568,236.4865242263176,2008-06-13,16.19760513305664
2008-06-05,252,10,0.95,0.99,10000,2008-06-15,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",203.05364797305668,253.11781155753346,231.74200365544195,251.6837205410801,180.58753148909204,226.58749060893825,187.606722685528,237.88903799717644,2008-06-13,-34.379987716674805
2008-06-06,252,10,0.95,0.99,10000,2008-06-16,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",202.48378844934535,253.1178115575335,231.47878151738215,249.93525864220453,180.68420967407448,224.36498419915515,189.95283311848647,239.22235297181732,2008-06-16,29.854249954223757
2008-06-09,252,10,0.95,0.99,10000,2008-06-19,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",201.90817276882885,253.11781155753346,231.04302606087498,249.93525864220447,180.74119899902783,222.48964622099192,188.8896440399807,237.54889666818758,2008-06-19,43.57488632202143
2008-06-10,252,10,0.95,0.99,10000,2008-06-20,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",201.32674278850914,253.11781155753346,230.60286903410005,249.93525864220445,176.7862408931006,221.20145510454412,187.7851781184329,236.65956604611833,2008-06-20,-24.581136703491264
2008-06-11,252,10,0.95,0.99,10000,2008-06-21,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",200.7394397780852,253.1178115575335,230.15826597675166,249.93525864220442,175.85490905032418,221.21305469935612,189.42303275181234,237.3326873914155,2008-06-20,24.31907653808576
2008-06-12,252,10,0.95,0.99,10000,2008-06-22,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",200.14620441402062,253.11781155753346,229.70917197943004,249.93525864220447,178.11441408451918,217.9095324310865,188.48559193542988,236.6267609244656,2008-06-20,0.8077526092529297
2008-06-13,252,10,0.95,0.99,10000,2008-06-23,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",199.54697677355134,253.11781155753346,229.25554167910516,249.9352586422045,179.5673049439667,224.30367710174897,188.30069719596102,237.47854970688408,2008-06-23,-56.857929229736385
2008-06-16,252,10,0.95,0.99,10000,2008-06-26,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",198.94169632863284,253.1178115575335,228.7973292545346,249.9352586422045,178.56560380240117,221.2608049535196,187.58698649571713,236.81259310867085,2008-06-26,-100.98859786987299
2008-06-17,252,10,0.95,0.99,10000,2008-06-27,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",198.3721252452544,243.18844305011265,228.33448842163503,249.93525864220447,180.1235734241402,224.02869025108683,186.5483043066324,235.74817081244387,2008-06-27,-106.96183204650879
2008-06-18,252,10,0.95,0.99,10000,2008-06-28,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",197.87731965338688,243.18844305011265,227.6024805167735,248.29636433587794,174.47774582963248,220.13050407446886,186.26424826562578,234.70661423990194,2008-06-27,-81.40679359436052
2008-06-19,252,10,0.95,0.99,10000,2008-06-29,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",197.37751602523787,243.18844305011262,226.75830573676123,248.29636433587794,178.02152872473403,220.94499583858732,185.4227656826979,234.2020101884328,2008-06-27,-103.16417694091808
2008-06-20,252,10,0.95,0.99,10000,2008-06-30,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",196.8726638755924,243.18844305011257,225.90560393876902,248.29636433587794,176.8875789310792,216.71997791251047,187.2332175343931,235.01873160145053,2008-06-30,-64.3080806732176
2008-06-23,252,10,0.95,0.99,10000,2008-07-03,3,3,0,"['AAPL', 'GOOGL', 'MSFT']",196.3627122092838,243.18844305011265,225.04428899130218,248.29636433587788,176.77335022194632,216.1112341991788,186.74415860085645,233.9422617195212,2008-07-03,-86.93844795227045
